driver,circuit,predicted_lap_time_2019,actual_lap_time_2019,deviation_percent
Yuki_Tsunoda,Circuit_Gilles_Villeneuve,96.57499694824219,,
Felipe_Massa,Circuit_de_BarcelonaCatalunya,81.22200012207031,,
Valtteri_Bottas,Circuit_Gilles_Villeneuve,71.40251159667969,71.095,0.43253617930893684
Antonio_Giovinazzi,Hungaroring,76.8041763305664,76.804,0.00022958513411307175
George_Russell,Autodromo_Enzo_e_Dino_Ferrari,75.23400115966797,,
Felipe_Massa,Autodromo_Nazionale_di_Monza,82.96700286865234,,
Fernando_Alonso,Circuit_Gilles_Villeneuve,72.22799682617188,,
Jenson_Button,Sochi_Autodrom,97.70099639892578,,
Lando_Norris,Autodromo_Enzo_e_Dino_Ferrari,74.71800231933594,,
Max_Verstappen,Sochi_Autodrom,92.3066177368164,92.31,0.0036640268482244867
Esteban_Ocon,Autodromo_Nazionale_di_Monza,80.23400115966797,,
Lance_Stroll,Marina_Bay_Street_Circuit,99.9991683959961,99.979,0.02017263224886681
Carlos_Sainz,Circuit_de_SpaFrancorchamps,105.42852783203125,106.507,1.0125833681999823
Sergio_Prez,Hungaroring,76.8787612915039,77.10900000000001,0.29858863232061444
Jenson_Button,Autodromo_Nazionale_di_Monza,83.39900207519531,,
Nico_Rosberg,Autodromo_Nazionale_di_Monza,81.61299896240234,,
Lewis_Hamilton,Circuit_Park_Zandvoort,68.9229965209961,,
Kimi_Rikknen,Autdromo_Jos_Carlos_Pace,68.86307525634766,68.858,0.007370612488965925
Lance_Stroll,Circuit_Paul_Ricard,91.72880554199219,91.726,0.0030586115083928323
Kimi_Rikknen,Circuit_de_SpaFrancorchamps,104.41167449951172,104.14,0.2608743033529078
Kevin_Magnussen,Circuit_de_BarcelonaCatalunya,76.86253356933594,76.922,0.07730744216746777
Fernando_Alonso,Albert_Park_Grand_Prix_Circuit,76.70999908447266,,
Nicholas_Latifi,Autodromo_Nazionale_di_Monza,81.71700286865234,,
Yuki_Tsunoda,Circuit_de_Monaco,72.7969970703125,,
George_Russell,Red_Bull_Ring,65.87618255615234,65.904,0.04220903715654985
Valtteri_Bottas,Miami_International_Autodrome,87.56400299072266,,
Lance_Stroll,Circuit_de_BarcelonaCatalunya,78.49605560302734,78.471,0.031929761347937596
Kevin_Magnussen,Autodromo_Enzo_e_Dino_Ferrari,75.93900299072266,,
Alexander_Albon,Circuit_of_the_Americas,92.55878448486328,92.548,0.011652855667631317
Charles_Leclerc,Circuit_de_Monaco,72.01377868652344,72.149,0.1874195255326663
Esteban_Ocon,Silverstone_Circuit,86.20899963378906,,
Lando_Norris,Miami_International_Autodrome,87.59400177001953,,
Lando_Norris,Circuit_Park_Zandvoort,69.6729965209961,,
Jenson_Button,Circuit_of_the_Americas,97.65499114990234,,
Sebastian_Vettel,Autodromo_Nazionale_di_Monza,80.25212097167969,79.457,1.000693421195985
Pierre_Gasly,Bahrain_International_Circuit,89.74102783203125,89.526,0.2401847865773672
Charles_Leclerc,Silverstone_Circuit,85.5349349975586,85.172,0.4261200835469364
George_Russell,Albert_Park_Grand_Prix_Circuit,84.3599853515625,84.36,1.7364198078984786e-05
Sebastian_Vettel,Autdromo_Hermanos_Rodrguez,74.9700927734375,75.17,0.2659401710290032
Kimi_Rikknen,Hockenheimring,72.51868438720703,72.519,0.000435213934243725
Carlos_Sainz,Hockenheimring,72.6351318359375,72.632,0.004311923033229152
Alexander_Albon,Circuit_de_SpaFrancorchamps,105.5159683227539,105.528,0.011401407442668815
Lance_Stroll,Circuit_de_Monaco,72.85113525390625,72.846,0.0070494658680591415
Pierre_Gasly,Marina_Bay_Street_Circuit,98.69834899902344,98.699,0.0006595821402046295
Sebastian_Vettel,Marina_Bay_Street_Circuit,96.55223846435547,96.437,0.11949611078265722
Kimi_Rikknen,Sochi_Autodrom,94.83634948730469,94.84,0.00384912768379999
Romain_Grosjean,Circuit_de_Monaco,71.90178680419922,71.837,0.09018584322732777
Nico_Hlkenberg,Sepang_International_Circuit,91.60700225830078,,
George_Russell,Miami_International_Autodrome,87.74299621582031,,
Lewis_Hamilton,Circuit_Paul_Ricard,88.33312225341797,88.319,0.015990051311683937
Sebastian_Vettel,Silverstone_Circuit,86.27763366699219,85.787,0.5719207653749184
Kevin_Magnussen,Albert_Park_Grand_Prix_Circuit,82.04138946533203,82.099,0.07017202970556584
Kevin_Magnussen,Miami_International_Autodrome,90.9749984741211,,
Guanyu_Zhou,Circuit_of_the_Americas,94.22799682617188,,
Kimi_Rikknen,Baku_City_Circuit,101.6929931640625,,
Lance_Stroll,Albert_Park_Grand_Prix_Circuit,83.02240753173828,83.017,0.006513764335359436
Fernando_Alonso,Marina_Bay_Street_Circuit,90.21399688720703,,
Lance_Stroll,Circuit_of_the_Americas,93.75900268554688,93.921,0.17248252728690228
Alexander_Albon,Autodromo_Nazionale_di_Monza,,80.021,
Sergio_Prez,Miami_International_Autodrome,86.84100341796875,,
Carlos_Sainz,Circuit_Park_Zandvoort,69.53700256347656,,
Max_Verstappen,Hockenheimring,72.11260986328125,72.113,0.000541007472646465
Guanyu_Zhou,Circuit_de_Monaco,73.02799987792969,,
Kimi_Rikknen,Circuit_Paul_Ricard,90.54460906982422,90.533,0.012823025663810434
Nico_Rosberg,Circuit_de_Monaco,73.79100036621094,,
Nico_Hlkenberg,Silverstone_Circuit,86.39927673339844,86.386,0.015369079941705624
Pierre_Gasly,Jeddah_Corniche_Circuit,88.125,,
Charles_Leclerc,Circuit_Park_Zandvoort,69.43699645996094,,
Yuki_Tsunoda,Circuit_Park_Zandvoort,80.2300033569336,,
Romain_Grosjean,Silverstone_Circuit,86.43840026855469,86.34700000000001,0.105852280397326
Nico_Hlkenberg,Circuit_of_the_Americas,94.20281982421875,93.815,0.41338786358125273
Romain_Grosjean,Autodromo_Nazionale_di_Monza,80.89244079589844,80.78399999999999,0.1342354870994822
Valtteri_Bottas,Autodromo_Enzo_e_Dino_Ferrari,73.60900115966797,,
Fernando_Alonso,Autdromo_Hermanos_Rodrguez,76.85700225830078,,
Valtteri_Bottas,Autodromo_Nazionale_di_Monza,79.49313354492188,79.354,0.17533274305249363
Yuki_Tsunoda,Circuit_of_the_Americas,96.80799865722656,,
Kimi_Rikknen,Yas_Marina_Circuit,98.71475982666016,98.383,0.3372125536527253
Alexander_Albon,Yas_Marina_Circuit,95.68006134033203,95.682,0.002026148771943427
Romain_Grosjean,Circuit_de_BarcelonaCatalunya,77.40230560302734,76.911,0.6387975751548444
Valtteri_Bottas,Circuit_de_SpaFrancorchamps,102.96770477294922,103.415,0.4325245148680438
Daniel_Ricciardo,Autodromo_Enzo_e_Dino_Ferrari,74.5199966430664,,
Fernando_Alonso,Miami_International_Autodrome,88.42699432373047,,
Esteban_Ocon,Suzuka_Circuit,89.11100006103516,,
Guanyu_Zhou,Albert_Park_Grand_Prix_Circuit,78.18800354003906,,
George_Russell,Baku_City_Circuit,105.05099487304688,105.062,0.010474888116657415
Charles_Leclerc,Circuit_of_the_Americas,92.15474700927734,92.137,0.019261544523202726
Charles_Leclerc,Suzuka_Circuit,87.28398132324219,87.253,0.035507459046895104
Kimi_Rikknen,Circuit_Gilles_Villeneuve,72.22785949707031,72.23,0.0029634541460493964
George_Russell,Autdromo_Jos_Carlos_Pace,70.11766052246094,70.126,0.011892133501222478
Lando_Norris,Circuit_of_the_Americas,93.1760482788086,93.175,0.0011250644578444779
Daniel_Ricciardo,Circuit_de_BarcelonaCatalunya,78.17333984375,77.299,1.131114042549054
George_Russell,Circuit_Park_Zandvoort,70.24400329589844,,
Sebastian_Vettel,Circuit_Gilles_Villeneuve,70.7318115234375,70.24,0.7001872486297055
Valtteri_Bottas,Albert_Park_Grand_Prix_Circuit,80.78022766113281,80.598,0.22609451987991455
Sebastian_Vettel,Bahrain_International_Circuit,87.66401672363281,88.16,0.5625944604890927
Guanyu_Zhou,Silverstone_Circuit,87.86699676513672,,
Valtteri_Bottas,Hockenheimring,71.6529312133789,72.129,0.6600241048969189
Alexander_Albon,Albert_Park_Grand_Prix_Circuit,82.63274383544922,82.636,0.003940370481118314
Romain_Grosjean,Circuit_de_SpaFrancorchamps,103.81616973876953,104.797,0.9359335298056871
Kevin_Magnussen,Sepang_International_Circuit,93.43399810791016,,
Nicholas_Latifi,Autodromo_Enzo_e_Dino_Ferrari,75.59300231933594,,
Max_Verstappen,Circuit_de_BarcelonaCatalunya,75.95037841796875,76.357,0.5325269222615469
Valtteri_Bottas,Marina_Bay_Street_Circuit,96.95022583007812,97.142,0.19741632859306057
Max_Verstappen,Sepang_International_Circuit,90.54100036621094,,
Valtteri_Bottas,Autdromo_Hermanos_Rodrguez,75.36927032470703,75.338,0.04150670937247789
Sergio_Prez,Sochi_Autodrom,93.81153106689453,93.958,0.1558876658778041
Lewis_Hamilton,Hockenheimring,71.8216781616211,71.767,0.07618844541515996
Nico_Rosberg,Yas_Marina_Circuit,99.05799865722656,,
Lando_Norris,Losail_International_Circuit,80.77200317382812,,
Yuki_Tsunoda,Hungaroring,79.23999786376953,,
Max_Verstappen,Circuit_Gilles_Villeneuve,71.35700225830078,71.619,0.365821558104998
Jenson_Button,Red_Bull_Ring,67.5719985961914,,
Guanyu_Zhou,Circuit_de_BarcelonaCatalunya,72.73799896240234,,
Fernando_Alonso,Silverstone_Circuit,86.7300033569336,,
Max_Verstappen,Suzuka_Circuit,88.0151596069336,87.851,0.18686139820103886
Fernando_Alonso,Hockenheimring,73.61399841308594,,
Felipe_Massa,Autdromo_Jos_Carlos_Pace,69.61199951171875,,
Daniel_Ricciardo,Autdromo_Hermanos_Rodrguez,76.92861938476562,76.93299999999999,0.005694065270258179
Felipe_Massa,Circuit_de_Monaco,73.7959976196289,,
Max_Verstappen,Autdromo_Jos_Carlos_Pace,68.10929107666016,67.503,0.8981690838335424
Kevin_Magnussen,Suzuka_Circuit,89.97200012207031,,
Valtteri_Bottas,Red_Bull_Ring,63.57669448852539,63.537,0.06247460302719926
Sergio_Prez,Hockenheimring,72.77436065673828,72.776,0.0022525877510649094
Fernando_Alonso,Jeddah_Corniche_Circuit,87.84600067138672,,
Nico_Rosberg,Shanghai_International_Circuit,115.14299774169922,,
Kimi_Rikknen,Marina_Bay_Street_Circuit,98.86975860595703,98.858,0.011894440467162148
Daniel_Ricciardo,Hockenheimring,72.81399536132812,72.799,0.020598306746134432
Fernando_Alonso,Sepang_International_Circuit,93.62167358398438,,
Daniel_Ricciardo,Circuit_de_Monaco,71.29183197021484,71.218,0.10367037857682078
Valtteri_Bottas,Circuit_Paul_Ricard,88.63070678710938,88.605,0.02901279511243273
Sergio_Prez,Sepang_International_Circuit,91.48401641845703,,
Kimi_Rikknen,Bahrain_International_Circuit,90.30687713623047,89.02199999999999,1.443325398475071
Esteban_Ocon,Autdromo_Jos_Carlos_Pace,68.7699966430664,,
Yuki_Tsunoda,Circuit_de_SpaFrancorchamps,106.69200134277344,,
Esteban_Ocon,Sochi_Autodrom,92.6240005493164,,
Marcus_Ericsson,Yas_Marina_Circuit,97.13200378417969,,
Esteban_Ocon,Baku_City_Circuit,101.7979965209961,,
Lewis_Hamilton,Circuit_of_the_Americas,92.6212158203125,92.321,0.325186924223635
Fernando_Alonso,Circuit_de_SpaFrancorchamps,104.91699981689453,,
Romain_Grosjean,Autdromo_Jos_Carlos_Pace,68.69576263427734,68.705,0.01344496866698864
Pierre_Gasly,Circuit_Paul_Ricard,90.1921615600586,90.184,0.00904989805131315
George_Russell,Bahrain_International_Circuit,90.82452392578125,91.759,1.0184026354022497
Kevin_Magnussen,Bahrain_International_Circuit,89.42476654052734,88.757,0.7523536628404957
Daniil_Kvyat,Marina_Bay_Street_Circuit,100.01393127441406,99.957,0.05695576539318794
Esteban_Ocon,Marina_Bay_Street_Circuit,90.76899719238281,,
George_Russell,Circuit_Gilles_Villeneuve,73.6170425415039,73.617,5.778760870697829e-05
Daniel_Ricciardo,Hungaroring,77.11798858642578,77.257,0.17993374525832448
George_Russell,Jeddah_Corniche_Circuit,88.31600189208984,,
Nico_Rosberg,Circuit_Gilles_Villeneuve,72.8740005493164,,
Lance_Stroll,Autdromo_Hermanos_Rodrguez,78.04193115234375,78.065,0.02955082002977996
Lando_Norris,Silverstone_Circuit,86.18221282958984,86.07900000000001,0.11990477304550007
Marcus_Ericsson,Autodromo_Nazionale_di_Monza,82.04800415039062,,
Lance_Stroll,Losail_International_Circuit,81.91100311279297,,
Carlos_Sainz,Miami_International_Autodrome,87.14800262451172,,
Lewis_Hamilton,Autodromo_Nazionale_di_Monza,79.4390869140625,79.346,0.11731771489740675
Nico_Hlkenberg,Shanghai_International_Circuit,93.01958465576172,92.962,0.06194429526227432
Carlos_Sainz,Circuit_Paul_Ricard,89.53095245361328,89.52199999999999,0.010000283297167055
Sergio_Prez,Circuit_de_BarcelonaCatalunya,77.92031860351562,77.886,0.044062608832947284
Charles_Leclerc,Autdromo_Hermanos_Rodrguez,75.29496765136719,75.024,0.3611746259426138
Charles_Leclerc,Sochi_Autodrom,91.72586822509766,91.628,0.10681039103511605
Pierre_Gasly,Hungaroring,75.4587631225586,75.45,0.011614476552141694
Romain_Grosjean,Shanghai_International_Circuit,92.75602722167969,93.156,0.4293580427673133
Alexander_Albon,Circuit_Gilles_Villeneuve,72.05413055419922,72.02,0.04739038350350282
Charles_Leclerc,Circuit_Gilles_Villeneuve,71.75296783447266,70.92,1.1745175330973696
Esteban_Ocon,Albert_Park_Grand_Prix_Circuit,77.61699676513672,,
Nico_Hlkenberg,Circuit_de_Monaco,71.71878814697266,71.67,0.0680733179470553
Sergio_Prez,Suzuka_Circuit,90.3450698852539,90.344,0.0011842349839636963
Lando_Norris,Albert_Park_Grand_Prix_Circuit,82.29157257080078,82.304,0.015099423113361193
Marcus_Ericsson,Circuit_of_the_Americas,118.25611877441406,,
Yuki_Tsunoda,Red_Bull_Ring,64.27300262451172,,
Kevin_Magnussen,Sochi_Autodrom,93.63606262207031,93.889,0.2694004387411553
Daniil_Kvyat,Shanghai_International_Circuit,,93.236,
Lewis_Hamilton,Miami_International_Autodrome,87.6969985961914,,
Guanyu_Zhou,Suzuka_Circuit,90.14299774169922,,
Lando_Norris,Red_Bull_Ring,63.82070541381836,64.099,0.4341636939447485
Romain_Grosjean,Circuit_of_the_Americas,94.26360321044922,94.158,0.11215532450691125
Nico_Hlkenberg,Hockenheimring,72.56110382080078,72.766,0.28158230382214783
Lewis_Hamilton,Baku_City_Circuit,100.55802154541016,100.554,0.003999388796223127
Kimi_Rikknen,Circuit_de_BarcelonaCatalunya,77.57755279541016,77.788,0.27053942072021453
Sergio_Prez,Circuit_de_Monaco,72.22754669189453,72.233,0.007549607666126067
Charles_Leclerc,Autodromo_Enzo_e_Dino_Ferrari,74.61599731445312,,
Pierre_Gasly,Losail_International_Circuit,81.43699645996094,,
Daniil_Kvyat,Albert_Park_Grand_Prix_Circuit,82.53640747070312,82.511,0.030792828475147947
Charles_Leclerc,Baku_City_Circuit,101.18877410888672,101.426,0.23389061100041725
Antonio_Giovinazzi,Silverstone_Circuit,86.45698547363281,86.449,0.009237207640128206
Nico_Hlkenberg,Marina_Bay_Street_Circuit,,98.264,
Max_Verstappen,Bahrain_International_Circuit,89.38159942626953,88.752,0.7093918179528753
Carlos_Sainz,Suzuka_Circuit,88.35897064208984,88.304,0.062251587798787936
Pierre_Gasly,Autodromo_Enzo_e_Dino_Ferrari,80.73200225830078,,
Pierre_Gasly,Circuit_de_SpaFrancorchamps,106.4410171508789,106.435,0.005653357334433199
Max_Verstappen,Circuit_of_the_Americas,93.31049346923828,92.096,1.3187255355697072
Nico_Hlkenberg,Yas_Marina_Circuit,95.89408111572266,96.71,0.8436758187129951
Charles_Leclerc,Yas_Marina_Circuit,95.43769836425781,95.219,0.22967933317701134
Alexander_Albon,Silverstone_Circuit,86.42827606201172,86.345,0.09644572588073413
Romain_Grosjean,Baku_City_Circuit,103.41032409667969,103.407,0.003214576072887739
Carlos_Sainz,Circuit_de_BarcelonaCatalunya,77.08634948730469,77.599,0.6606406173988275
Nicholas_Latifi,Yas_Marina_Circuit,84.33799743652344,,
Kevin_Magnussen,Circuit_de_Monaco,71.52288818359375,71.109,0.5820475377149944
Lewis_Hamilton,Circuit_de_SpaFrancorchamps,102.73137664794922,103.282,0.5331261517503318
Valtteri_Bottas,Jeddah_Corniche_Circuit,87.62200164794922,,
Jenson_Button,Circuit_de_Monaco,73.4530029296875,,
