year,lap_time_seconds,teammate_time,constructorId
2014,91.601,91.22800000000001,3
2015,87.79599999999999,87.718,3
2016,85.961,85.458,3
2017,82.481,82.188,131
2018,82.089,81.164,131
2019,80.598,80.486,131
2022,79.251,79.91,51
2023,78.714,78.53999999999999,51
2024,77.34,78.188,15
