year,lap_time_seconds,teammate_time,constructorId
2014,97.35,97.112,10
2015,94.25,93.673,10
2016,91.875,91.77,10
2017,88.902,89.074,10
2018,87.928,87.843,10
2019,86.649,86.762,211
2021,86.844,86.209,9
2022,100.521,99.12899999999999,9
2023,89.968,86.72,9
2024,98.348,86.203,9
