year,lap_time_seconds,teammate_time,constructorId
2014,91.931,90.775,9
2015,87.742,87.78999999999999,6
2016,84.675,85.033,6
2017,82.456,83.033,6
2018,81.838,81.828,6
2019,81.19,81.44200000000001,6
2022,81.149,,117
