year,lap_time_seconds,teammate_time,constructorId
2017,65.55,65.435,10
2018,64.845,65.279,10
2020,64.643,64.023,4
2020,78.764,79.229,4
2021,65.217,64.574,214
2021,65.051,64.472,214
2022,65.726,66.016,214
2023,65.453,65.17,214
2024,65.274,65.359,214
