year,lap_time_seconds,teammate_time,constructorId
2014,102.168,101.94,6
2015,101.051,102.941,6
2016,99.604,99.661,6
2017,96.985,96.777,6
2018,95.36500000000001,95.125,6
2019,98.38300000000001,98.114,51
2020,97.555,97.075,51
2021,84.779,84.118,51
