year,lap_time_seconds,teammate_time,constructorId
2014,86.11,85.43,6
2015,83.631,83.577,6
2016,82.065,81.97200000000001,6
2017,97.031,96.223,6
2018,79.119,79.28,6
2019,80.515,80.517,51
2020,80.926,81.206,51
