year,lap_time_seconds,teammate_time,constructorId
2015,94.52199999999999,94.453,5
2016,91.178,91.24,9
2017,88.332,88.306,9
2018,88.849,89.806,9
2019,87.851,87.851,9
2022,89.304,89.709,9
2023,88.877,89.65,9
2024,88.197,88.263,9
