year,lap_time_seconds,teammate_time,constructorId
2017,91.40899999999999,89.48,3
2018,90.31700000000001,90.372,3
2019,89.345,90.344,211
2022,91.419,90.554,117
2023,91.181,90.465,117
2024,90.024,88.686,117
