year,lap_time_seconds,teammate_time,constructorId
2018,94.85,95.206,5
2019,93.556,93.989,5
2021,94.118,94.918,213
2022,96.577,96.80799999999999,213
2023,95.089,95.154,214
2024,93.018,93.59700000000001,214
