year,lap_time_seconds,teammate_time,constructorId
2014,78.196,78.356,208
2015,77.007,76.775,208
2016,75.465,75.293,210
2017,73.203,73.531,210
2018,72.728,73.393,210
2019,71.837,71.109,210
