year,lap_time_seconds,teammate_time,constructorId
2014,86.279,85.863,10
2015,84.51,84.379,10
2016,82.836,82.814,10
2017,98.059,100.646,4
2018,81.801,81.041,4
2019,80.049,79.833,4
2023,81.776,82.592,210
2024,80.339,80.69800000000001,210
