year,lap_time_seconds,teammate_time,constructorId
2015,98.538,98.387,5
2016,96.881,97.194,5
2017,94.15,93.719,5
2018,92.819,92.494,4
2019,93.523,93.967,1
2024,94.297,94.289,6
