year,lap_time_seconds,teammate_time,constructorId
2014,107.30799999999999,107.575,10
2015,106.305,106.38499999999999,10
2016,104.479,104.582,10
2017,101.013,102.107,4
2018,98.45,98.71600000000001,4
2019,98.26400000000001,,4
2023,91.80799999999999,91.575,210
2024,90.115,90.65299999999999,210
