year,lap_time_seconds,teammate_time,constructorId
2014,101.025,101.119,3
2015,101.656,101.759,3
2016,101.084,100.858,3
2017,96.231,96.40299999999999,131
2018,94.956,94.794,131
2019,94.973,94.779,131
2020,95.271,95.332,131
2021,83.036,82.48,131
2022,85.892,85.408,51
2023,84.788,85.15899999999999,51
2024,83.20400000000001,83.88,15
