year,lap_time_seconds,teammate_time,constructorId
2014,99.277,99.929,5
2015,99.214,99.005,9
2016,97.459,97.125,9
2017,95.968,95.827,5
2019,99.544,93.95,5
2020,93.249,93.0,213
