year,lap_time_seconds,teammate_time,constructorId
2016,104.824,103.515,10
2017,103.93,,4
2018,103.066,103.351,4
2019,103.42699999999999,102.477,4
2023,102.755,103.417,210
2024,103.101,102.968,210
