year,lap_time_seconds,teammate_time,constructorId
2015,102.521,102.482,5
2016,99.818,99.589,9
2017,97.328,96.959,9
2018,95.589,95.40100000000001,9
2019,95.13900000000001,95.682,9
2020,95.24600000000001,95.571,9
2021,82.10900000000001,82.947,9
2022,83.824,84.05199999999999,9
2023,83.445,84.116,9
2024,82.945,83.264,9
