year,lap_time_seconds,teammate_time,constructorId
2016,81.131,,4
2017,79.443,79.473,210
2018,77.599,76.911,210
2019,78.436,78.599,210
2022,79.833,80.419,210
2023,79.163,78.524,210
2024,76.886,76.995,210
