year,lap_time_seconds,teammate_time,constructorId
2017,91.168,90.074,3
2018,91.503,91.414,3
2019,90.217,89.756,211
2020,88.679,88.322,211
2020,53.84,53.787,211
2021,90.601,92.056,117
2022,93.032,92.777,117
2023,90.836,90.336,117
2024,89.965,89.542,117
