year,lap_time_seconds,teammate_time,constructorId
2014,94.874,94.346,10
2015,94.45,94.70400000000001,10
2016,91.604,92.911,10
2017,89.842,90.899,4
2018,89.187,89.80199999999999,4
2019,90.03399999999999,89.488,4
2022,92.777,93.032,117
2023,90.809,91.892,210
2024,89.851,90.529,210
