year,lap_time_seconds,teammate_time,constructorId
2014,95.0,95.089,10
2015,94.39,94.174,10
2016,92.142,91.961,10
2017,89.879,90.02199999999999,4
2018,90.361,90.236,4
2019,89.619,89.822,4
2023,91.299,90.66499999999999,210
2024,89.494,90.131,210
