year,lap_time_seconds,teammate_time,constructorId
2014,94.87,95.179,131
2015,92.24799999999999,92.36099999999999,131
2016,89.243,89.606,131
2017,86.6,87.376,131
2018,85.892,86.217,131
2019,85.099,85.093,131
2020,84.303,84.616,131
2020,85.217,85.154,131
2021,86.023,86.328,131
2022,100.428,100.02799999999999,131
2023,87.211,87.155,131
2024,85.99,85.819,131
