year,lap_time_seconds,teammate_time,constructorId
2015,93.649,94.50200000000001,5
2016,91.708,92.306,5
2017,91.368,90.355,5
2018,88.456,87.901,4
2019,86.203,86.07900000000001,1
2020,85.965,85.782,1
2020,87.083,86.77799999999999,1
2021,86.848,86.828,6
2022,100.19,99.846,6
2023,87.148,87.136,6
2024,86.509,87.09700000000001,6
