year,lap_time_seconds,teammate_time,constructorId
2016,103.52600000000001,102.52000000000001,131
2017,100.593,101.027,131
2018,101.67699999999999,101.837,131
2019,100.554,100.495,131
2021,101.45,102.106,131
2022,102.924,102.712,131
2023,101.17699999999999,101.654,131
2024,102.289,101.874,131
