year,lap_time_seconds,teammate_time,constructorId
2014,85.337,,208
2015,83.805,83.895,208
2016,84.941,86.189,210
2017,78.771,79.095,210
2018,77.901,78.314,210
2019,76.013,76.122,210
2020,76.407,76.152,210
