year,lap_time_seconds,teammate_time,constructorId
2015,88.51,88.868,5
2016,85.384,85.434,5
2017,84.487,84.512,5
2018,83.061,83.532,4
2019,83.084,82.304,1
2022,78.469,77.868,6
2023,77.27,77.369,6
2024,76.185,76.304,6
