year,lap_time_seconds,teammate_time,constructorId
2014,70.305,70.247,3
2015,72.08500000000001,72.41499999999999,3
2016,72.42,72.432,3
2017,68.322,,131
2018,67.441,67.281,131
2019,67.874,67.699,131
2021,68.426,67.934,131
2022,75.486,75.197,51
2023,70.955,71.275,51
2024,86.47200000000001,92.263,15
