year,lap_time_seconds,teammate_time,constructorId
2014,98.598,98.554,10
2015,118.325,119.21000000000001,10
2016,96.626,97.345,10
2017,95.74000000000001,94.852,4
2018,94.215,94.566,4
2019,93.815,93.488,4
2023,96.235,95.88,210
2024,93.544,93.47399999999999,210
