year,lap_time_seconds,teammate_time,constructorId
2017,102.28399999999999,102.735,3
2018,103.58500000000001,103.886,3
2019,102.63,101.593,211
2022,105.37100000000001,103.09100000000001,117
2023,101.576,101.253,117
2024,103.37,102.369,117
