year,lap_time_seconds,teammate_time,constructorId
2014,96.41,98.166,9
2015,93.547,93.37899999999999,6
2016,90.711,90.881,6
2017,87.356,87.14699999999999,6
2018,85.936,85.99,6
2019,85.787,85.172,6
2020,86.339,85.42699999999999,6
2020,87.078,86.614,6
2021,87.10300000000001,87.66499999999999,117
2022,102.666,103.43,117
