year,lap_time_seconds,teammate_time,constructorId
2014,100.05799999999999,100.163,10
2015,98.65899999999999,98.691,10
2016,97.771,97.212,10
2017,95.285,96.462,4
2018,94.655,94.626,4
2019,93.289,93.661,4
