year,lap_time_seconds,teammate_time,constructorId
2017,74.101,73.32900000000001,10
2018,72.061,72.154,10
2021,71.486,72.205,214
2022,72.528,72.247,214
2023,71.553,71.93299999999999,214
2024,71.285,70.896,214
