year,lap_time_seconds,teammate_time,constructorId
2014,76.547,76.384,9
2015,75.849,76.42699999999999,6
2016,74.318,74.732,6
2017,72.221,72.178,6
2018,71.039,71.266,6
2019,70.947,72.149,6
2021,71.309,71.6,117
2022,72.613,73.678,117
