year,lap_time_seconds,teammate_time,constructorId
2017,97.58,97.582,10
2018,81.099,81.888,10
2020,80.23400000000001,79.864,4
2021,81.10300000000001,81.069,214
2022,82.13,81.861,214
2023,82.548,82.545,214
2024,80.764,80.738,214
