year,lap_time_seconds,teammate_time,constructorId
2014,97.37,96.57900000000001,1
2016,92.729,92.905,4
2017,102.577,89.549,210
2018,87.244,87.455,210
2019,86.662,86.34700000000001,210
2020,87.158,87.643,210
2020,88.236,87.254,210
2022,102.15899999999999,102.708,210
2023,92.378,88.896,210
2024,92.905,86.338,210
