year,lap_time_seconds,teammate_time,constructorId
2019,105.52799999999999,103.69,9
2020,102.193,101.77799999999999,9
2022,105.672,106.40100000000001,3
2023,120.314,121.535,3
2024,114.473,117.22999999999999,3
