year,lap_time_seconds,teammate_time,constructorId
2014,115.913,118.26400000000001,10
2015,99.21600000000001,98.90299999999999,10
2016,97.333,96.86500000000001,10
2017,93.58,95.279,4
2018,92.494,92.819,4
2019,92.962,92.958,4
2024,94.604,95.51599999999999,210
