year,lap_time_seconds,teammate_time,constructorId
2014,115.637,116.86,6
2015,99.28,99.27600000000001,1
2016,98.451,97.593,1
2017,94.372,95.023,1
2018,93.232,93.505,1
2024,94.148,94.838,117
