year,lap_time_seconds,teammate_time,constructorId
2018,81.889,82.048,15
2019,79.307,79.457,6
2020,80.273,81.151,6
2021,80.51,80.462,6
2022,80.161,80.429,6
2023,80.361,80.294,6
2024,79.461,79.467,6
