year,lap_time_seconds,teammate_time,constructorId
2016,104.387,103.96600000000001,9
2017,101.87899999999999,102.215,9
2018,101.994,101.911,9
2019,101.069,,9
2021,101.563,101.63,9
2022,101.706,101.64099999999999,9
2023,100.39099999999999,100.495,9
2024,102.023,101.813,9
