year,lap_time_seconds,teammate_time,constructorId
2017,79.102,79.868,3
2018,78.56,79.301,3
2019,77.542,77.10900000000001,211
2020,74.377,74.545,211
2021,76.893,76.75,117
2022,79.137,79.273,117
2023,78.144,77.035,117
2024,76.075,76.043,117
