year,lap_time_seconds,teammate_time,constructorId
2014,88.389,87.33500000000001,1
2016,84.625,84.90299999999999,4
2017,81.32900000000001,81.517,210
2018,77.618,77.699,210
2019,76.922,76.911,210
2020,77.908,78.089,210
2022,79.682,80.368,210
2023,74.042,73.229,210
2024,72.937,72.31,210
