year,lap_time_seconds,teammate_time,constructorId
2014,76.47200000000001,76.3,10
2015,75.974,75.614,10
2016,74.31700000000001,73.952,10
2017,73.018,73.135,10
2018,72.395,72.084,10
2019,72.197,72.266,211
2022,93.12700000000001,81.299,9
2023,80.959,79.092,9
2024,73.326,72.0,9
