year,lap_time_seconds,teammate_time,constructorId
2014,96.906,97.205,3
2015,119.569,119.999,3
2016,97.116,97.214,3
2017,93.568,93.108,131
2018,92.616,92.237,131
2019,92.029,92.321,131
2021,93.475,93.119,131
2022,96.319,96.656,51
2023,95.858,95.69800000000001,51
2024,94.152,94.22800000000001,15
