year,lap_time_seconds,teammate_time,constructorId
2016,104.477,104.483,3
2017,101.027,100.593,131
2018,101.837,101.67699999999999,131
2019,100.495,100.554,131
2021,102.106,101.45,131
2022,104.444,103.777,51
2023,102.259,102.642,51
2024,103.618,104.24600000000001,15
