year,lap_time_seconds,teammate_time,constructorId
2015,94.462,95.10300000000001,5
2016,91.71600000000001,91.77199999999999,5
2017,92.118,90.923,5
2018,89.80199999999999,89.187,4
2019,88.813,89.043,1
2020,88.975,88.542,1
2020,53.818,54.194,1
2021,90.009,89.678,6
2022,90.687,90.55799999999999,6
2023,90.154,90.0,6
2024,89.507,89.16499999999999,6
