year,lap_time_seconds,teammate_time,constructorId
2014,95.089,95.0,10
2015,94.174,94.39,10
2016,91.961,92.142,10
2017,89.26,89.111,10
2018,89.56700000000001,89.538,10
2019,90.344,89.345,211
2022,89.709,89.304,9
2023,89.65,88.877,9
2024,88.263,88.197,9
