year,lap_time_seconds,teammate_time,constructorId
2014,83.354,84.03,3
2015,83.22200000000001,83.537,3
2016,82.182,103.999,3
2017,76.53,76.693,131
2018,77.123,77.419,131
2019,74.59,74.769,131
2020,73.554,73.447,131
2021,75.734,75.419,131
2022,78.157,78.57300000000001,51
2023,77.03399999999999,76.971,51
2024,76.384,78.037,15
