year,lap_time_seconds,teammate_time,constructorId
2014,94.247,94.511,3
2015,93.381,93.551,3
2016,90.931,91.155,3
2017,88.769,88.792,131
2018,88.124,88.22,131
2019,88.256,88.19,131
2020,87.553,87.264,131
2020,53.377,53.403,131
2021,89.586,89.385,131
2022,91.56,92.493,51
2023,91.443,91.473,51
2024,90.756,90.757,15
