year,lap_time_seconds,teammate_time,constructorId
2014,94.14099999999999,93.893,10
2015,89.209,89.208,10
2016,85.753,85.865,10
2017,85.064,85.568,10
2018,84.005,84.503,10
2019,82.532,83.017,211
2022,78.24,78.154,9
2024,76.274,75.91499999999999,9
