year,lap_time_seconds,teammate_time,constructorId
2018,103.844,103.86500000000001,5
2019,106.435,106.518,5
2020,102.745,102.72999999999999,213
2021,116.44,122.413,213
2022,105.827,106.69200000000001,213
2023,113.67099999999999,116.372,214
2024,114.63499999999999,114.46000000000001,214
