year,lap_time_seconds,teammate_time,constructorId
2019,77.338,77.599,1
2020,77.084,76.876,1
2021,77.696,77.622,1
2022,80.471,80.287,1
2023,72.776,73.059,1
2024,71.383,72.011,1
