year,lap_time_seconds,teammate_time,constructorId
2014,130.084,131.267,10
2015,108.59899999999999,109.12100000000001,10
2016,107.407,107.31700000000001,10
2017,104.894,105.006,10
2018,103.01400000000001,103.30199999999999,10
2019,104.706,105.047,211
2020,102.532,102.491,211
2021,116.886,116.559,9
2022,104.462,103.66499999999999,9
2023,107.045,106.168,9
2024,113.765,113.15899999999999,9
