year,lap_time_seconds,teammate_time,constructorId
2015,102.482,102.521,5
2016,102.393,102.003,5
2017,98.725,98.138,4
2018,96.982,96.542,4
2019,96.30799999999999,96.436,1
2020,95.815,95.497,1
2021,82.992,83.122,6
2022,84.242,84.092,6
2023,84.738,83.584,6
2024,82.824,83.30199999999999,6
